Delta_Theta,Magnitude,True_Doppler
2.426832,0.032661,1328.703735
2.906248,0.014374,1328.703735
2.296412,0.028997,1328.703735
2.090592,0.043348,1328.703735
2.410736,0.026844,1328.703735
2.671107,0.027695,1328.703735
2.467026,0.037691,1328.703735
2.661876,0.035489,1328.703735
2.719754,0.014480,1328.703735
3.002738,0.033379,1328.703735
2.322327,0.032344,1328.703735
1.984341,0.024116,1328.703735
2.759610,0.037432,1328.703735
2.475850,0.022952,1328.703735
2.686390,0.023408,1328.703735
2.413044,0.422822,1328.703735
2.414976,0.415465,1328.703735
2.370604,0.410815,1328.703735
2.414979,0.412782,1328.703735
2.384626,0.419858,1328.703735
2.363784,0.413120,1328.703735
2.419810,0.416902,1328.703735
2.373340,0.421678,1328.703735
2.360031,0.416641,1328.703735
2.370024,0.419389,1328.703735
2.357867,0.413543,1328.703735
2.357304,0.414576,1328.703735
2.392110,0.410114,1328.703735
2.381415,0.413055,1328.703735
2.385010,0.419052,1328.703735
2.375832,0.414445,1328.703735
2.354507,0.414677,1328.703735
2.378689,0.414446,1328.703735
2.399071,0.417185,1328.703735
2.377945,0.419750,1328.703735
2.378801,0.585989,1328.703735
2.376182,0.590400,1328.703735
2.400141,0.584871,1328.703735
2.380737,0.593431,1328.703735
2.383121,0.588797,1328.703735
2.393431,0.594911,1328.703735
2.398479,0.588154,1328.703735
2.371081,0.592034,1328.703735
2.388853,0.589334,1328.703735
2.405532,0.588103,1328.703735
2.366176,0.593174,1328.703735
2.387309,0.592856,1328.703735
2.394852,0.589219,1328.703735
2.388145,0.587972,1328.703735
2.359434,0.585003,1328.703735
2.373418,0.591816,1328.703735
2.376698,0.591466,1328.703735
2.382503,0.586208,1328.703735
2.399464,0.593246,1328.703735
2.398588,0.588432,1328.703735
2.373061,0.685386,1328.703735
2.380699,0.681220,1328.703735
2.384426,0.681716,1328.703735
2.370820,0.682561,1328.703735
2.384380,0.683858,1328.703735
2.391697,0.682403,1328.703735
2.372343,0.676224,1328.703735
2.381730,0.684369,1328.703735
2.384661,0.677681,1328.703735
2.382874,0.682724,1328.703735
2.381589,0.681869,1328.703735
2.379862,0.681523,1328.703735
2.381008,0.679711,1328.703735
2.374321,0.679728,1328.703735
2.383220,0.681683,1328.703735
2.379010,0.683965,1328.703735
2.377733,0.679746,1328.703735
2.382201,0.681649,1328.703735
2.388754,0.679227,1328.703735
2.383992,0.679072,1328.703735
2.385424,0.740202,1328.703735
2.383749,0.740480,1328.703735
2.387738,0.738856,1328.703735
2.392574,0.735931,1328.703735
2.371686,0.740812,1328.703735
2.383561,0.735760,1328.703735
2.379412,0.737358,1328.703735
2.395381,0.739597,1328.703735
2.384518,0.738746,1328.703735
2.385979,0.738615,1328.703735
2.392848,0.740102,1328.703735
2.372685,0.736978,1328.703735
2.387667,0.736988,1328.703735
2.377450,0.739941,1328.703735
2.390781,0.740994,1328.703735
2.381631,0.737752,1328.703735
2.373502,0.738075,1328.703735
2.372410,0.737346,1328.703735
2.381414,0.736653,1328.703735
2.388240,0.739710,1328.703735
2.389545,0.776607,1328.703735
2.384309,0.781720,1328.703735
2.390320,0.778947,1328.703735
2.378391,0.780913,1328.703735
2.379491,0.776043,1328.703735
2.378855,0.781497,1328.703735
2.387888,0.779515,1328.703735
2.382885,0.778626,1328.703735
2.385203,0.780086,1328.703735
2.393199,0.780978,1328.703735
2.377255,0.780606,1328.703735
2.388184,0.779033,1328.703735
2.388665,0.777571,1328.703735
2.374689,0.781417,1328.703735
2.379754,0.781581,1328.703735
2.380056,0.781069,1328.703735
2.378992,0.776915,1328.703735
2.391491,0.779359,1328.703735
2.390193,0.779260,1328.703735
2.392255,0.782938,1328.703735
2.371737,0.809759,1328.703735
2.384486,0.806414,1328.703735
2.392790,0.809439,1328.703735
2.387095,0.809585,1328.703735
2.383428,0.810183,1328.703735
2.382643,0.806349,1328.703735
2.384751,0.809615,1328.703735
2.383258,0.806267,1328.703735
2.390272,0.812047,1328.703735
2.382240,0.807116,1328.703735
2.383076,0.809783,1328.703735
2.388799,0.807631,1328.703735
2.381037,0.806660,1328.703735
2.383582,0.806896,1328.703735
2.387434,0.807715,1328.703735
2.387314,0.813663,1328.703735
2.379641,0.808718,1328.703735
2.375274,0.810858,1328.703735
2.379364,0.808446,1328.703735
2.384105,0.810573,1328.703735
2.382081,0.830074,1328.703735
2.385230,0.828747,1328.703735
2.382528,0.832600,1328.703735
2.383247,0.831354,1328.703735
2.381417,0.832723,1328.703735
2.384811,0.829386,1328.703735
2.391095,0.829546,1328.703735
2.386116,0.827487,1328.703735
2.387838,0.826204,1328.703735
2.377963,0.831257,1328.703735
2.383422,0.829957,1328.703735
2.383361,0.832531,1328.703735
2.385944,0.829616,1328.703735
2.376729,0.832140,1328.703735
2.386278,0.831280,1328.703735
2.384909,0.830746,1328.703735
2.382319,0.831053,1328.703735
2.387263,0.830642,1328.703735
2.377250,0.831024,1328.703735
2.383964,0.832222,1328.703735
2.784334,0.025557,1361.111206
2.206970,0.031319,1361.111206
2.561949,0.032389,1361.111206
2.260077,0.035652,1361.111206
2.559970,0.032266,1361.111206
2.050485,0.017188,1361.111206
2.525947,0.023214,1361.111206
2.698292,0.031098,1361.111206
2.268210,0.033677,1361.111206
2.244098,0.013153,1361.111206
2.517306,0.023005,1361.111206
2.782181,0.018086,1361.111206
2.727425,0.026034,1361.111206
1.806678,0.015923,1361.111206
2.024436,0.018608,1361.111206
2.565473,0.025227,1361.111206
2.547513,0.030946,1361.111206
1.819767,0.011754,1361.111206
2.438666,0.017700,1361.111206
2.647836,0.032236,1361.111206
2.438198,0.417408,1361.111206
2.432649,0.408499,1361.111206
2.476293,0.417273,1361.111206
2.437301,0.413862,1361.111206
2.434247,0.417256,1361.111206
2.398700,0.409755,1361.111206
2.452327,0.416694,1361.111206
2.431207,0.418253,1361.111206
2.458206,0.416396,1361.111206
2.400321,0.418189,1361.111206
2.419996,0.409264,1361.111206
2.458520,0.422002,1361.111206
2.430271,0.409620,1361.111206
2.442784,0.419850,1361.111206
2.442964,0.411998,1361.111206
2.409043,0.412516,1361.111206
2.456615,0.411019,1361.111206
2.434126,0.415517,1361.111206
2.439534,0.415506,1361.111206
2.426535,0.407397,1361.111206
2.430032,0.586881,1361.111206
2.443973,0.592818,1361.111206
2.431990,0.591581,1361.111206
2.464543,0.589809,1361.111206
2.441468,0.594507,1361.111206
2.443742,0.594051,1361.111206
2.434571,0.582399,1361.111206
2.427766,0.591576,1361.111206
2.428713,0.589932,1361.111206
2.444700,0.589467,1361.111206
2.432410,0.585233,1361.111206
2.444745,0.590843,1361.111206
2.436230,0.590971,1361.111206
2.429553,0.587493,1361.111206
2.447800,0.590874,1361.111206
2.444779,0.586578,1361.111206
2.455444,0.588051,1361.111206
2.440759,0.588836,1361.111206
2.446985,0.591337,1361.111206
2.437796,0.590192,1361.111206
2.437604,0.681811,1361.111206
2.442370,0.684099,1361.111206
2.433539,0.681368,1361.111206
2.455242,0.683865,1361.111206
2.454795,0.679021,1361.111206
2.434385,0.682033,1361.111206
2.437159,0.680642,1361.111206
2.443873,0.677210,1361.111206
2.441728,0.680907,1361.111206
2.441925,0.675154,1361.111206
2.436949,0.681566,1361.111206
2.450263,0.685599,1361.111206
2.432364,0.685487,1361.111206
2.437027,0.680682,1361.111206
2.444051,0.680630,1361.111206
2.437735,0.677756,1361.111206
2.447332,0.681421,1361.111206
2.438044,0.682685,1361.111206
2.442379,0.683273,1361.111206
2.430213,0.682098,1361.111206
2.443800,0.740690,1361.111206
2.431633,0.738663,1361.111206
2.440939,0.735967,1361.111206
2.447187,0.740011,1361.111206
2.444793,0.738782,1361.111206
2.441958,0.738931,1361.111206
2.431838,0.740658,1361.111206
2.448414,0.738940,1361.111206
2.441928,0.738938,1361.111206
2.435646,0.740120,1361.111206
2.443766,0.738169,1361.111206
2.442630,0.735681,1361.111206
2.438156,0.735896,1361.111206
2.432265,0.738172,1361.111206
2.436478,0.742589,1361.111206
2.441423,0.734176,1361.111206
2.438051,0.738110,1361.111206
2.439642,0.739768,1361.111206
2.448834,0.737460,1361.111206
2.449193,0.741369,1361.111206
2.438224,0.778527,1361.111206
2.440337,0.779074,1361.111206
2.447479,0.781375,1361.111206
2.435338,0.781375,1361.111206
2.436243,0.778660,1361.111206
2.444479,0.781828,1361.111206
2.441473,0.779257,1361.111206
2.444835,0.777984,1361.111206
2.442828,0.782112,1361.111206
2.429500,0.780017,1361.111206
2.441677,0.778026,1361.111206
2.436356,0.777247,1361.111206
2.436719,0.778337,1361.111206
2.437325,0.777532,1361.111206
2.446990,0.778126,1361.111206
2.435573,0.779899,1361.111206
2.440074,0.779130,1361.111206
2.447652,0.777841,1361.111206
2.447234,0.779148,1361.111206
2.440032,0.777408,1361.111206
2.439938,0.808434,1361.111206
2.445170,0.807923,1361.111206
2.442540,0.808538,1361.111206
2.449134,0.807522,1361.111206
2.449500,0.807558,1361.111206
2.436345,0.808323,1361.111206
2.441552,0.808355,1361.111206
2.439569,0.809079,1361.111206
2.445037,0.806806,1361.111206
2.441636,0.807848,1361.111206
2.442676,0.808832,1361.111206
2.438542,0.809946,1361.111206
2.442020,0.807679,1361.111206
2.439430,0.808338,1361.111206
2.439622,0.808509,1361.111206
2.444834,0.808373,1361.111206
2.443771,0.808097,1361.111206
2.438989,0.807665,1361.111206
2.446967,0.808763,1361.111206
2.448055,0.805159,1361.111206
2.446680,0.829209,1361.111206
2.444044,0.827885,1361.111206
2.436506,0.828752,1361.111206
2.438628,0.827599,1361.111206
2.443016,0.831261,1361.111206
2.437954,0.828656,1361.111206
2.439475,0.830955,1361.111206
2.437396,0.831263,1361.111206
2.443464,0.828879,1361.111206
2.435947,0.828235,1361.111206
2.438931,0.830727,1361.111206
2.440600,0.831468,1361.111206
2.441012,0.829030,1361.111206
2.438233,0.829102,1361.111206
2.440245,0.826776,1361.111206
2.438732,0.828988,1361.111206
2.436642,0.829789,1361.111206
2.440122,0.830687,1361.111206
2.440677,0.830117,1361.111206
2.442654,0.832530,1361.111206
2.386816,0.025322,1393.518677
2.412575,0.022995,1393.518677
1.853398,0.018742,1393.518677
2.270938,0.033796,1393.518677
2.868639,0.015817,1393.518677
2.309944,0.025104,1393.518677
2.681240,0.014390,1393.518677
2.498845,0.032702,1393.518677
2.945596,0.025452,1393.518677
2.189998,0.025765,1393.518677
2.770056,0.024328,1393.518677
2.767122,0.042428,1393.518677
2.590866,0.028150,1393.518677
2.414908,0.018959,1393.518677
2.253748,0.019260,1393.518677
2.303372,0.021581,1393.518677
2.676234,0.033510,1393.518677
2.044542,0.029848,1393.518677
2.250318,0.028632,1393.518677
2.793340,0.024039,1393.518677
2.502490,0.421407,1393.518677
2.517910,0.410276,1393.518677
2.504329,0.418754,1393.518677
2.505851,0.414651,1393.518677
2.503623,0.405928,1393.518677
2.499980,0.418622,1393.518677
2.527485,0.418781,1393.518677
2.489844,0.417710,1393.518677
2.527805,0.414207,1393.518677
2.508506,0.405127,1393.518677
2.524161,0.413929,1393.518677
2.477312,0.411010,1393.518677
2.500664,0.414442,1393.518677
2.497690,0.416923,1393.518677
2.529830,0.417529,1393.518677
2.517301,0.412854,1393.518677
2.531125,0.418337,1393.518677
2.506595,0.419358,1393.518677
2.498362,0.417456,1393.518677
2.520831,0.417484,1393.518677
2.509738,0.583375,1393.518677
2.493020,0.589593,1393.518677
2.504080,0.586775,1393.518677
2.492535,0.593562,1393.518677
2.496789,0.586990,1393.518677
2.515064,0.589804,1393.518677
2.493814,0.588066,1393.518677
2.494635,0.591807,1393.518677
2.515348,0.594354,1393.518677
2.506263,0.590456,1393.518677
2.499559,0.584896,1393.518677
2.505253,0.589167,1393.518677
2.510819,0.589684,1393.518677
2.491080,0.592597,1393.518677
2.510803,0.587089,1393.518677
2.514323,0.589879,1393.518677
2.504416,0.586657,1393.518677
2.489762,0.590814,1393.518677
2.481636,0.588177,1393.518677
2.502047,0.585414,1393.518677
2.500031,0.683448,1393.518677
2.505888,0.680373,1393.518677
2.480459,0.682374,1393.518677
2.506870,0.679300,1393.518677
2.502738,0.679230,1393.518677
2.492791,0.676605,1393.518677
2.501484,0.682256,1393.518677
2.493329,0.679405,1393.518677
2.502579,0.679083,1393.518677
2.506943,0.681779,1393.518677
2.509002,0.683259,1393.518677
2.498358,0.677990,1393.518677
2.501460,0.679857,1393.518677
2.492340,0.683038,1393.518677
2.510306,0.679133,1393.518677
2.494502,0.683776,1393.518677
2.512124,0.675773,1393.518677
2.499259,0.681361,1393.518677
2.497110,0.678372,1393.518677
2.484084,0.683545,1393.518677
2.512098,0.742752,1393.518677
2.501740,0.740023,1393.518677
2.491484,0.739735,1393.518677
2.483373,0.737888,1393.518677
2.510911,0.740108,1393.518677
2.506229,0.743914,1393.518677
2.498091,0.739316,1393.518677
2.495193,0.738328,1393.518677
2.499236,0.743665,1393.518677
2.498628,0.740655,1393.518677
2.494835,0.742568,1393.518677
2.502666,0.738962,1393.518677
2.492092,0.737869,1393.518677
2.495853,0.735519,1393.518677
2.497092,0.739563,1393.518677
2.496713,0.741606,1393.518677
2.498513,0.742264,1393.518677
2.497381,0.741331,1393.518677
2.501799,0.738753,1393.518677
2.510920,0.737680,1393.518677
2.495032,0.778209,1393.518677
2.495526,0.778986,1393.518677
2.505491,0.777578,1393.518677
2.512840,0.779441,1393.518677
2.496105,0.779597,1393.518677
2.495512,0.777298,1393.518677
2.493964,0.779264,1393.518677
2.506239,0.780098,1393.518677
2.505451,0.778779,1393.518677
2.491966,0.780033,1393.518677
2.494908,0.779356,1393.518677
2.502999,0.779271,1393.518677
2.497057,0.778646,1393.518677
2.493934,0.777226,1393.518677
2.500751,0.779551,1393.518677
2.501378,0.778619,1393.518677
2.502484,0.777612,1393.518677
2.491663,0.779794,1393.518677
2.495409,0.779069,1393.518677
2.501780,0.775280,1393.518677
2.487794,0.807404,1393.518677
2.502698,0.809674,1393.518677
2.493656,0.809335,1393.518677
2.505136,0.806495,1393.518677
2.502661,0.807171,1393.518677
2.495470,0.809004,1393.518677
2.497218,0.806769,1393.518677
2.497824,0.809895,1393.518677
2.500135,0.808374,1393.518677
2.500802,0.809489,1393.518677
2.503192,0.806912,1393.518677
2.501100,0.806916,1393.518677
2.497105,0.807787,1393.518677
2.500112,0.807868,1393.518677
2.497317,0.807445,1393.518677
2.498371,0.806769,1393.518677
2.497306,0.805692,1393.518677
2.498740,0.808663,1393.518677
2.499537,0.806913,1393.518677
2.503815,0.806998,1393.518677
2.497910,0.831266,1393.518677
2.499326,0.830777,1393.518677
2.495424,0.828062,1393.518677
2.497009,0.830025,1393.518677
2.498053,0.830751,1393.518677
2.499012,0.830383,1393.518677
2.498218,0.832795,1393.518677
2.498625,0.828772,1393.518677
2.501569,0.830189,1393.518677
2.495850,0.833400,1393.518677
2.495088,0.829204,1393.518677
2.499746,0.831375,1393.518677
2.501075,0.831502,1393.518677
2.503358,0.831971,1393.518677
2.504832,0.830230,1393.518677
2.497702,0.831257,1393.518677
2.499018,0.830382,1393.518677
2.496547,0.829933,1393.518677
2.495396,0.828957,1393.518677
2.493663,0.831575,1393.518677
2.908309,0.023300,1425.925903
2.463526,0.026167,1425.925903
2.584111,0.019095,1425.925903
2.550562,0.016314,1425.925903
2.719387,0.030195,1425.925903
2.513009,0.026034,1425.925903
2.607261,0.018800,1425.925903
2.994156,0.019261,1425.925903
2.919759,0.030356,1425.925903
2.474677,0.031784,1425.925903
2.524226,0.020661,1425.925903
2.709675,0.020669,1425.925903
2.407895,0.026636,1425.925903
2.469651,0.032299,1425.925903
2.039884,0.028723,1425.925903
3.128390,0.018453,1425.925903
2.574411,0.012742,1425.925903
1.935920,0.020807,1425.925903
1.920137,0.028185,1425.925903
2.576871,0.021722,1425.925903
2.534321,0.421216,1425.925903
2.550590,0.421993,1425.925903
2.560074,0.419178,1425.925903
2.570927,0.410411,1425.925903
2.573095,0.415158,1425.925903
2.592366,0.413215,1425.925903
2.545990,0.417916,1425.925903
2.563970,0.418602,1425.925903
2.552064,0.409005,1425.925903
2.552444,0.409930,1425.925903
2.558540,0.412667,1425.925903
2.547986,0.416348,1425.925903
2.534339,0.410784,1425.925903
2.556124,0.414647,1425.925903
2.566051,0.419107,1425.925903
2.575928,0.413929,1425.925903
2.549327,0.418413,1425.925903
2.552924,0.420823,1425.925903
2.556769,0.418187,1425.925903
2.554970,0.411627,1425.925903
2.554414,0.586835,1425.925903
2.565981,0.584670,1425.925903
2.540468,0.588325,1425.925903
2.538278,0.585614,1425.925903
2.541621,0.585353,1425.925903
2.550615,0.584019,1425.925903
2.563962,0.589993,1425.925903
2.551409,0.593609,1425.925903
2.554084,0.586433,1425.925903
2.540981,0.588502,1425.925903
2.558258,0.589427,1425.925903
2.552493,0.597148,1425.925903
2.559768,0.590687,1425.925903
2.549404,0.591326,1425.925903
2.550817,0.589976,1425.925903
2.558515,0.586572,1425.925903
2.558232,0.587696,1425.925903
2.559276,0.584515,1425.925903
2.550354,0.589732,1425.925903
2.551699,0.592078,1425.925903
2.555841,0.679766,1425.925903
2.557111,0.677691,1425.925903
2.550174,0.683730,1425.925903
2.561682,0.676416,1425.925903
2.556357,0.680608,1425.925903
2.553906,0.681560,1425.925903
2.567612,0.682499,1425.925903
2.547904,0.682009,1425.925903
2.557652,0.683647,1425.925903
2.553617,0.680447,1425.925903
2.567992,0.686925,1425.925903
2.559607,0.682944,1425.925903
2.551137,0.679857,1425.925903
2.552841,0.686171,1425.925903
2.559455,0.684227,1425.925903
2.562532,0.685814,1425.925903
2.551250,0.677511,1425.925903
2.555124,0.684678,1425.925903
2.551187,0.680762,1425.925903
2.555731,0.683737,1425.925903
2.563963,0.742208,1425.925903
2.559767,0.742102,1425.925903
2.557392,0.742452,1425.925903
2.549028,0.738929,1425.925903
2.563246,0.738611,1425.925903
2.564652,0.738051,1425.925903
2.558612,0.739035,1425.925903
2.553314,0.739529,1425.925903
2.558345,0.741244,1425.925903
2.562217,0.737735,1425.925903
2.563442,0.737503,1425.925903
2.550915,0.741371,1425.925903
2.551399,0.741783,1425.925903
2.553229,0.740149,1425.925903
2.566894,0.739092,1425.925903
2.561039,0.741115,1425.925903
2.551054,0.737392,1425.925903
2.552723,0.741416,1425.925903
2.552522,0.739830,1425.925903
2.557434,0.740058,1425.925903
2.556521,0.780252,1425.925903
2.559657,0.778706,1425.925903
2.553808,0.778108,1425.925903
2.550071,0.776675,1425.925903
2.560457,0.777367,1425.925903
2.541622,0.779676,1425.925903
2.561638,0.777731,1425.925903
2.547372,0.778991,1425.925903
2.565655,0.776459,1425.925903
2.549649,0.779510,1425.925903
2.557911,0.779393,1425.925903
2.562176,0.781147,1425.925903
2.557915,0.781556,1425.925903
2.558411,0.778606,1425.925903
2.556221,0.782002,1425.925903
2.556887,0.777539,1425.925903
2.554428,0.778588,1425.925903
2.552959,0.780162,1425.925903
2.557442,0.780298,1425.925903
2.562410,0.780671,1425.925903
2.555506,0.807946,1425.925903
2.555221,0.807319,1425.925903
2.553790,0.808632,1425.925903
2.556409,0.807899,1425.925903
2.559881,0.802833,1425.925903
2.547289,0.808685,1425.925903
2.564515,0.808708,1425.925903
2.561028,0.807386,1425.925903
2.562121,0.806817,1425.925903
2.551746,0.808712,1425.925903
2.560552,0.809290,1425.925903
2.559886,0.808269,1425.925903
2.552835,0.808957,1425.925903
2.560750,0.809535,1425.925903
2.552373,0.809518,1425.925903
2.562380,0.810429,1425.925903
2.546036,0.810463,1425.925903
2.556968,0.810559,1425.925903
2.567038,0.810297,1425.925903
2.554676,0.808496,1425.925903
2.553901,0.828978,1425.925903
2.548294,0.827782,1425.925903
2.552297,0.828921,1425.925903
2.554193,0.829691,1425.925903
2.564596,0.830994,1425.925903
2.553386,0.829899,1425.925903
2.555249,0.827484,1425.925903
2.559919,0.832840,1425.925903
2.558202,0.831041,1425.925903
2.551199,0.828290,1425.925903
2.556243,0.828488,1425.925903
2.558680,0.830011,1425.925903
2.554739,0.829486,1425.925903
2.556232,0.827632,1425.925903
2.555192,0.829623,1425.925903
2.559504,0.831326,1425.925903
2.553622,0.831851,1425.925903
2.556808,0.829232,1425.925903
2.557404,0.832240,1425.925903
2.556094,0.828283,1425.925903
3.077918,0.022656,1458.333252
2.606647,0.023964,1458.333252
2.918978,0.028441,1458.333252
3.048633,0.023209,1458.333252
3.115456,0.021839,1458.333252
2.165395,0.030257,1458.333252
2.180982,0.025785,1458.333252
2.820107,0.025645,1458.333252
2.536412,0.021343,1458.333252
2.789737,0.026653,1458.333252
2.687179,0.024182,1458.333252
2.554309,0.031228,1458.333252
2.814306,0.023568,1458.333252
2.672566,0.029436,1458.333252
2.621360,0.017210,1458.333252
2.255840,0.020953,1458.333252
2.575872,0.023725,1458.333252
2.787962,0.024527,1458.333252
2.589739,0.028793,1458.333252
2.673037,0.018178,1458.333252
2.634634,0.414305,1458.333252
2.603319,0.413629,1458.333252
2.595776,0.416533,1458.333252
2.637890,0.415774,1458.333252
2.619304,0.416290,1458.333252
2.619625,0.413762,1458.333252
2.585123,0.413998,1458.333252
2.641146,0.421153,1458.333252
2.607986,0.420555,1458.333252
2.588998,0.412441,1458.333252
2.573419,0.412593,1458.333252
2.596094,0.424720,1458.333252
2.620729,0.414143,1458.333252
2.645518,0.418822,1458.333252
2.584399,0.410649,1458.333252
2.626939,0.414574,1458.333252
2.612605,0.416079,1458.333252
2.605619,0.417942,1458.333252
2.644189,0.416632,1458.333252
2.638422,0.415050,1458.333252
2.622135,0.591669,1458.333252
2.610531,0.588468,1458.333252
2.613514,0.592755,1458.333252
2.617576,0.590007,1458.333252
2.626997,0.592249,1458.333252
2.603809,0.587359,1458.333252
2.609428,0.590325,1458.333252
2.618881,0.587881,1458.333252
2.589715,0.588520,1458.333252
2.609332,0.593995,1458.333252
2.608371,0.591944,1458.333252
2.624540,0.589432,1458.333252
2.613644,0.593755,1458.333252
2.634403,0.592244,1458.333252
2.619207,0.592431,1458.333252
2.627797,0.587102,1458.333252
2.640726,0.592079,1458.333252
2.617049,0.585121,1458.333252
2.605684,0.592522,1458.333252
2.622638,0.592271,1458.333252
2.590993,0.677254,1458.333252
2.614215,0.681446,1458.333252
2.624168,0.685168,1458.333252
2.609636,0.678067,1458.333252
2.620313,0.684870,1458.333252
2.614218,0.687946,1458.333252
2.607943,0.686065,1458.333252
2.612204,0.681302,1458.333252
2.622561,0.681810,1458.333252
2.620434,0.682469,1458.333252
2.612699,0.678685,1458.333252
2.609250,0.683174,1458.333252
2.612679,0.679927,1458.333252
2.609128,0.679110,1458.333252
2.608140,0.683714,1458.333252
2.627316,0.678344,1458.333252
2.605262,0.685634,1458.333252
2.624317,0.682006,1458.333252
2.619877,0.678789,1458.333252
2.619102,0.681522,1458.333252
2.611424,0.738560,1458.333252
2.618469,0.739593,1458.333252
2.620510,0.739479,1458.333252
2.617301,0.738093,1458.333252
2.617753,0.737097,1458.333252
2.616853,0.739030,1458.333252
2.630238,0.742130,1458.333252
2.617516,0.742215,1458.333252
2.603439,0.741213,1458.333252
2.615916,0.740039,1458.333252
2.610868,0.739660,1458.333252
2.616364,0.740982,1458.333252
2.628937,0.738837,1458.333252
2.617201,0.738252,1458.333252
2.607985,0.738754,1458.333252
2.620939,0.739539,1458.333252
2.610553,0.740735,1458.333252
2.612716,0.739425,1458.333252
2.606271,0.737991,1458.333252
2.619936,0.739871,1458.333252
2.622672,0.777670,1458.333252
2.607501,0.779084,1458.333252
2.620487,0.783351,1458.333252
2.620250,0.778800,1458.333252
2.618209,0.778592,1458.333252
2.620463,0.778932,1458.333252
2.618780,0.777361,1458.333252
2.617455,0.777198,1458.333252
2.615070,0.776907,1458.333252
2.617241,0.775106,1458.333252
2.622544,0.777262,1458.333252
2.607172,0.779044,1458.333252
2.624294,0.776370,1458.333252
2.616730,0.776738,1458.333252
2.611546,0.775593,1458.333252
2.604884,0.778621,1458.333252
2.611338,0.781404,1458.333252
2.605532,0.776872,1458.333252
2.607338,0.778919,1458.333252
2.616085,0.780234,1458.333252
2.615113,0.808849,1458.333252
2.618284,0.809625,1458.333252
2.609604,0.812311,1458.333252
2.616916,0.805708,1458.333252
2.614480,0.809011,1458.333252
2.622582,0.809459,1458.333252
2.617482,0.807829,1458.333252
2.619061,0.806180,1458.333252
2.616101,0.804542,1458.333252
2.614491,0.810865,1458.333252
2.618206,0.806864,1458.333252
2.607755,0.807774,1458.333252
2.623403,0.808094,1458.333252
2.620507,0.806146,1458.333252
2.611223,0.808716,1458.333252
2.611801,0.807816,1458.333252
2.619506,0.809013,1458.333252
2.613358,0.809247,1458.333252
2.612419,0.809199,1458.333252
2.620347,0.805716,1458.333252
2.610033,0.828126,1458.333252
2.610152,0.830182,1458.333252
2.614826,0.830602,1458.333252
2.617074,0.833782,1458.333252
2.614741,0.830727,1458.333252
2.618379,0.827453,1458.333252
2.611918,0.828558,1458.333252
2.618949,0.831699,1458.333252
2.617745,0.832664,1458.333252
2.616403,0.827165,1458.333252
2.624763,0.828179,1458.333252
2.611245,0.829100,1458.333252
2.612173,0.828221,1458.333252
2.614524,0.830188,1458.333252
2.612833,0.828617,1458.333252
2.614478,0.830434,1458.333252
2.610246,0.830082,1458.333252
2.608495,0.832622,1458.333252
2.613100,0.829265,1458.333252
2.619928,0.829157,1458.333252
2.478620,0.022180,1490.740723
2.683221,0.014452,1490.740723
2.788548,0.032720,1490.740723
2.642356,0.032708,1490.740723
2.995055,0.008327,1490.740723
2.768561,0.020005,1490.740723
2.602959,0.015500,1490.740723
2.283576,0.028816,1490.740723
2.842268,0.025079,1490.740723
2.986773,0.013293,1490.740723
2.427896,0.022434,1490.740723
2.985573,0.023124,1490.740723
1.053870,0.011541,1490.740723
2.779145,0.021530,1490.740723
2.687688,0.024395,1490.740723
2.880394,0.030499,1490.740723
2.479917,0.030414,1490.740723
3.090247,0.011943,1490.740723
2.988819,0.023794,1490.740723
2.839033,0.024640,1490.740723
2.645675,0.422125,1490.740723
2.684416,0.415466,1490.740723
2.707798,0.414143,1490.740723
2.689293,0.409428,1490.740723
2.666595,0.414287,1490.740723
2.688423,0.413230,1490.740723
2.674169,0.414163,1490.740723
2.679059,0.418527,1490.740723
2.687474,0.414819,1490.740723
2.658484,0.414498,1490.740723
2.665800,0.416983,1490.740723
2.705702,0.420797,1490.740723
2.703033,0.419123,1490.740723
2.692110,0.413396,1490.740723
2.681903,0.419846,1490.740723
2.665423,0.416945,1490.740723
2.706610,0.414785,1490.740723
2.651654,0.419524,1490.740723
2.669984,0.409150,1490.740723
2.671248,0.413082,1490.740723
2.670207,0.589135,1490.740723
2.657112,0.585012,1490.740723
2.677533,0.587322,1490.740723
2.663893,0.593641,1490.740723
2.671065,0.588169,1490.740723
2.668741,0.589531,1490.740723
2.667083,0.585373,1490.740723
2.685952,0.586214,1490.740723
2.666557,0.587905,1490.740723
2.671345,0.592374,1490.740723
2.667938,0.588318,1490.740723
2.656414,0.588218,1490.740723
2.673918,0.588960,1490.740723
2.684485,0.588177,1490.740723
2.685076,0.593633,1490.740723
2.682214,0.584693,1490.740723
2.669695,0.591943,1490.740723
2.671089,0.591548,1490.740723
2.671178,0.587755,1490.740723
2.668230,0.595206,1490.740723
2.661841,0.676181,1490.740723
2.675290,0.682058,1490.740723
2.677886,0.678447,1490.740723
2.670629,0.682111,1490.740723
2.670774,0.680381,1490.740723
2.677806,0.681251,1490.740723
2.669888,0.685477,1490.740723
2.674948,0.679883,1490.740723
2.669981,0.682101,1490.740723
2.663522,0.679257,1490.740723
2.666544,0.682467,1490.740723
2.669918,0.680735,1490.740723
2.680275,0.683823,1490.740723
2.690831,0.679925,1490.740723
2.661604,0.682370,1490.740723
2.678241,0.680755,1490.740723
2.676026,0.681284,1490.740723
2.671396,0.686309,1490.740723
